method,scenario,horizon,minimum,median,p90,p95,p99,p99_5,p99_9,maximum,above_2,above_5,above_10,below_0_5
hard_cap_5,ssp2-4.5,2095,0.2,1.0098145846102005,1.1152274839854486,1.1499693423901087,1.7478380315815354,2.8584608694990887,5.0,5.0,90,0,0,1
hard_cap_5,ssp2-4.5,2100,0.2,1.0095357432864263,1.1238036511763476,1.1613232106974467,1.8322849972938835,3.105351232043402,5.0,5.0,98,0,0,1
hard_cap_5,ssp5-8.5,2025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0
hard_cap_5,ssp5-8.5,2030,0.49999999999999994,1.0009293946246514,1.0185738170990728,1.0224929357358903,1.031778844272317,1.044471471580815,1.1240533420386105,2.0474722986836658,1,0,0,1
hard_cap_5,ssp5-8.5,2035,0.27272727272727276,1.0025685741033916,1.037186232620467,1.0449941098845796,1.0637981132337018,1.0896377879914896,1.2508238241103373,3.1174489054767993,2,0,0,1
hard_cap_5,ssp5-8.5,2040,0.2,1.0046024318787956,1.0560402091971792,1.0677531898113268,1.0959540652741797,1.1443509272402228,1.402515885953345,4.40378715081812,4,0,0,1
hard_cap_5,ssp5-8.5,2045,0.2,1.0067027506756792,1.0748985952267143,1.0904718295668763,1.1283629061609644,1.2113249243278001,1.6043347901144975,5.0,9,0,0,1
hard_cap_5,ssp5-8.5,2050,0.2,1.0091343903626582,1.0940461246339588,1.1133757062931342,1.1605483414738444,1.2631029151470112,1.7337836124821624,5.0,11,0,0,1
hard_cap_5,ssp5-8.5,2055,0.2,1.015810513988892,1.1131665282239898,1.1350526583456815,1.1927487901666354,1.3464686218313335,2.1933964298026143,5.0,14,0,0,1
hard_cap_5,ssp5-8.5,2060,0.2,1.027911716314023,1.1307438733837245,1.1554984450620545,1.2220701272433447,1.411766775695884,3.0237827708876237,5.0,16,0,0,1
hard_cap_5,ssp5-8.5,2065,0.2,1.033377681750693,1.150306869718571,1.1752921891426387,1.2664185617997852,1.5001506534381082,3.924887986529062,5.0,23,0,0,1
hard_cap_5,ssp5-8.5,2070,0.2,1.0375129088282335,1.1732485669428478,1.204679827890688,1.3236057998792723,1.577576422788817,4.736050568089593,5.0,30,0,0,1
hard_cap_5,ssp5-8.5,2075,0.2,1.0415105882750928,1.1977909003315441,1.2349386186081461,1.4204884706861145,1.7627425012319042,5.0,5.0,39,0,0,1
hard_cap_5,ssp5-8.5,2080,0.2,1.0449743539452843,1.2232624800624237,1.269212176539771,1.5218052159286908,1.9567636343720025,5.0,5.0,54,0,0,1
hard_cap_5,ssp5-8.5,2085,0.2,1.04845738827047,1.2505650064254943,1.3055967227930472,1.6270642603574408,2.1634493790239158,5.0,5.0,69,0,0,2
hard_cap_5,ssp5-8.5,2090,0.2,1.0512386396786484,1.2816756286160347,1.3500974931357383,1.7398298924350566,2.393496383735795,5.0,5.0,81,0,0,2
hard_cap_5,ssp5-8.5,2095,0.2,1.0536752785613956,1.3148434351354903,1.39658940078164,1.8577843422082376,2.590512113598809,5.0,5.0,87,0,0,2
hard_cap_5,ssp5-8.5,2100,0.2,1.0561618392256111,1.347148533789714,1.446725595724955,1.977041900806114,2.7173472054841996,5.0,5.0,108,0,0,2
power_0_5,ssp2-4.5,2025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0
power_0_5,ssp2-4.5,2030,0.912870929175277,1.000008165669536,1.0043306366060065,1.005683584878598,1.010206663225587,1.018475137486722,1.0400075424207398,3.3851015987856683,1,0,0,0
power_0_5,ssp2-4.5,2035,0.8438727464026862,1.0000366708612078,1.0086426796690422,1.0113116385531515,1.0203026923436709,1.038386796890951,1.0834107329672387,4.883375987819898,1,0,0,0
power_0_5,ssp2-4.5,2040,0.7839536550927826,1.0000841434584973,1.0129677550121952,1.0169884594865093,1.0305995113879822,1.060080331604082,1.1418213470428198,6.11407875029672,1,1,0,0
power_0_5,ssp2-4.5,2045,0.723746864455746,1.0001401282195532,1.0172709642606845,1.0226772546805925,1.043156686458466,1.0778111335962521,1.176925673853972,7.703353610168983,1,1,0,0
power_0_5,ssp2-4.5,2050,0.6602252917735248,1.0002149357217962,1.0215430820116143,1.0283866510735369,1.054002073967108,1.0958098922739963,1.2313276356964677,9.705850147396252,1,1,0,0
power_0_5,ssp2-4.5,2055,0.604641544925142,1.0009771158577185,1.0255057824106708,1.033272349038603,1.0665476639087679,1.1124376810483896,1.285112032669692,12.01029219387045,2,1,1,0
power_0_5,ssp2-4.5,2060,0.5610836076867822,1.0019794202619146,1.0291613031468643,1.0374892529640198,1.081295152117328,1.1301151919246935,1.355683155683696,14.20961811500377,3,1,1,0
power_0_5,ssp2-4.5,2065,0.5257592264788534,1.0028984744954301,1.0326461222607164,1.0413908232847313,1.1080746676621378,1.1766679158159226,1.4332634560662996,16.05472561225228,6,1,1,0
power_0_5,ssp2-4.5,2070,0.49636358810271625,1.0037105442275682,1.0361246549786605,1.0457900825743283,1.142279459641229,1.2389300970398827,1.6633632817166153,17.503516183845424,9,1,1,1
power_0_5,ssp2-4.5,2075,0.47140452079103173,1.0042229322860252,1.0400519869688418,1.0504395602669145,1.1659567253405103,1.32960006908998,2.041883643607242,18.677876325828336,13,1,1,1
power_0_5,ssp2-4.5,2080,0.44986770542121873,1.0046075938331727,1.0439253568922973,1.0554120973269598,1.2106388574766354,1.4425357058710901,2.2451439463381253,19.78066109068903,25,3,1,1
power_0_5,ssp2-4.5,2085,0.4310363670582519,1.0048166077530412,1.048202262371509,1.0609609824372848,1.250538602708731,1.4986465783020817,2.6364770246474882,21.066467577991627,34,5,1,1
power_0_5,ssp2-4.5,2090,0.41438770700537414,1.0049863127078793,1.0522753763625299,1.0672365927556353,1.2863604695480189,1.6066386617969748,2.9673975770496788,22.68598888824348,40,6,1,1
power_0_5,ssp2-4.5,2095,0.3995302405895453,1.0048953102737124,1.0560433153636974,1.0723662349498642,1.3220574404030863,1.69069663864589,3.2356548228182653,24.222977293155786,45,6,2,1
power_0_5,ssp2-4.5,2100,0.38616422286061647,1.0047565591798073,1.0600960575037717,1.0776470714784951,1.353615751872685,1.7622004053832085,3.4517436594371294,25.48386258668318,50,6,2,1
power_0_5,ssp5-8.5,2025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0
power_0_5,ssp5-8.5,2030,0.7071067811865475,1.0004645893906456,1.009244181104447,1.0111839277422958,1.0157651520957183,1.0219938706038683,1.0602137247708072,1.4308991224693883,0,0,0,0
power_0_5,ssp5-8.5,2035,0.5222329678670936,1.0012834634098686,1.0184234053764174,1.0222495340464195,1.031405891178569,1.0438571593922934,1.118402194064104,1.7656298891548021,0,0,0,0
power_0_5,ssp5-8.5,2040,0.4330127018922193,1.002298574184025,1.0276381703476072,1.0333214358612735,1.0468782472022404,1.0697404180667625,1.184272492288201,2.098520228832241,1,0,0,1
power_0_5,ssp5-8.5,2045,0.3779644730092273,1.0033457782211026,1.0367731647774994,1.044256591800569,1.0622442777834769,1.1006020703130788,1.2666206287448873,2.4088692058721395,1,0,0,1
power_0_5,ssp5-8.5,2050,0.33968311024337866,1.004556812899931,1.0459665982400912,1.055166198394954,1.0772874923586824,1.1238780159480497,1.3167241271897738,2.6445285319783873,3,0,0,1
power_0_5,ssp5-8.5,2055,0.3110855084191276,1.0078742550481643,1.0550670727479703,1.0653885011065776,1.0921303906239348,1.1603742655814762,1.4810116604032642,2.832796223062499,3,0,0,1
power_0_5,ssp5-8.5,2060,0.28867513459481287,1.013859810975502,1.0633644118885912,1.0749411353109941,1.1054727982252415,1.1881775445786467,1.738888615758852,3.1878272558820813,7,0,0,1
power_0_5,ssp5-8.5,2065,0.2705008904002297,1.0165518588454638,1.0725235986751422,1.0841089378575555,1.1253525719857673,1.224806369882812,1.9811033939212679,3.8308453274489405,12,0,0,1
power_0_5,ssp5-8.5,2070,0.25537695922762454,1.0185837760279925,1.0831659921698535,1.0975790759090605,1.1504806708335742,1.256015950831507,2.1762307091694266,6.5819047709485385,14,1,0,1
power_0_5,ssp5-8.5,2075,0.24253562503633297,1.0205442606942143,1.0944363390934144,1.1112779210066386,1.1918421794655871,1.3276819552252295,2.3345037715912484,11.40598831900354,15,3,1,1
power_0_5,ssp5-8.5,2080,0.23145502494313785,1.0222398710406888,1.10601197102463,1.1265931724384515,1.2336146947408937,1.3988429217056972,2.600522780160213,17.343775454234194,24,4,1,1
power_0_5,ssp5-8.5,2085,0.22176638128637183,1.023942082478253,1.1182866387565489,1.1426271122395657,1.2755642352013528,1.4708668801165916,3.556159867302477,23.870565934643974,27,4,2,1
power_0_5,ssp5-8.5,2090,0.21320071635561047,1.0252992927140134,1.1321111375245552,1.1619369573982858,1.3190260955972208,1.547089460891992,4.0833558730972195,30.296102208186582,31,7,3,1
power_0_5,ssp5-8.5,2095,0.20555661294825947,1.0264868622757222,1.1466662261502616,1.1817738359438452,1.3630053771424466,1.60949870189329,4.316656032596,35.49270810859867,32,10,3,1
power_0_5,ssp5-8.5,2100,0.19867985355975656,1.0276973478311513,1.1606672794083575,1.2027990670113233,1.4060726800597407,1.648433848679025,4.464939879573217,39.455609422755174,38,11,3,1
symmetric_log,ssp2-4.5,2025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0
symmetric_log,ssp2-4.5,2030,0.845793595028118,1.000016331272386,1.0086425727685855,1.011334988499145,1.0203098535726771,1.0366130605797605,1.0784558778893172,3.438767840652249,1,0,0,0
symmetric_log,ssp2-4.5,2035,0.7465432396006628,1.0000733403776352,1.01721109103573,1.022496280724238,1.0401986782358041,1.0753366758296017,1.1602167043275837,4.171673562927931,1,0,0,0
symmetric_log,ssp2-4.5,2040,0.6725805564962944,1.0001682798372697,1.0257687871540024,1.0336915386148344,1.0602813613026063,1.116689177217514,1.2652462752248885,4.621188207418005,1,0,0,0
symmetric_log,ssp2-4.5,2045,0.6073020179073239,1.0002802368049606,1.0342470328807312,1.0448478962204533,1.0845027828333305,1.149864423062896,1.3258013660651007,5.083311535661014,1,1,0,0
symmetric_log,ssp2-4.5,2050,0.5463441023040225,1.0004298252487382,1.0426286192400813,1.0559824320576752,1.1051886765751282,1.1829874198564392,1.4161670994121658,5.545457623383613,3,1,0,0
symmetric_log,ssp2-4.5,2055,0.49844510832584316,1.0019532775728552,1.0503718742774608,1.0654616080425954,1.1288538977575282,1.213107426753397,1.5016546421579546,5.9715279300216,5,1,0,1
symmetric_log,ssp2-4.5,2060,0.4638712265810942,1.0039549275819737,1.0574884034220111,1.0736072288851393,1.1563190618769081,1.2446390630076047,1.6086096385198903,6.307838134727831,7,1,0,1
symmetric_log,ssp2-4.5,2065,0.4374790333991548,1.005788564027566,1.064249117217133,1.0811142995121596,1.2052471615488882,1.325373287752889,1.7195469104665566,6.552006473819491,9,1,0,1
symmetric_log,ssp2-4.5,2070,0.41651166175784726,1.0074073542803625,1.0709749198736034,1.0895453188159077,1.2660515622251296,1.4284935071767313,2.017525189527818,6.724803571075906,13,1,0,1
symmetric_log,ssp2-4.5,2075,0.3993486787937907,1.0084280814589985,1.0785413986522912,1.0984174107449785,1.307083945532035,1.5697563941374724,2.4276928573173095,6.854679478567352,30,1,0,1
symmetric_log,ssp2-4.5,2080,0.3849702302162827,1.0091940227256249,1.085975979339878,1.107862608368905,1.3822947833354675,1.7328025594166256,2.617529242948233,6.969409495628943,39,1,0,1
symmetric_log,ssp2-4.5,2085,0.37269965650525483,1.009610090021971,1.0941531314462851,1.1183501692528393,1.4471481333628464,1.8091248389694479,2.938864057754908,7.095365124056514,52,2,0,1
symmetric_log,ssp2-4.5,2090,0.3620687368668023,1.0099478444423797,1.1019096892327207,1.1301453680311397,1.503633761138878,1.9482874959563137,3.1753706270144866,7.2434950086599095,56,3,0,1
symmetric_log,ssp2-4.5,2095,0.35274219155928566,1.009766734406313,1.1090584055045654,1.139735282307592,1.5583771458283353,2.0502793034670486,3.348462470327388,7.374603315240466,62,4,0,1
symmetric_log,ssp2-4.5,2100,0.3444730041864768,1.0094905649228156,1.1167190485728082,1.1495600538389001,1.6055535588755667,2.1331262068431105,3.4777586919622245,7.4760908241977555,66,5,0,1
symmetric_log,ssp5-8.5,2025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0
symmetric_log,ssp5-8.5,2030,0.5906161091496412,1.0009289630047595,1.018403430334634,1.0222437000725995,1.031284345791649,1.0435109885949818,1.1169408522576136,1.716606007317138,0,0,0,0
symmetric_log,ssp5-8.5,2035,0.4349181927157459,1.0025652809442223,1.0365115009889265,1.0440112488761657,1.0618456280678745,1.0858453019569705,1.22380182394949,2.1370150088553217,1,0,0,1
symmetric_log,ssp5-8.5,2040,0.3739748740658438,1.0045918729399392,1.0545262613712654,1.0655566181472744,1.0916252749250843,1.1348264807867197,1.3382470092002634,2.4824648868155563,2,0,0,1
symmetric_log,ssp5-8.5,2045,0.3394536660667256,1.0066803871151988,1.0722263270640235,1.086610473653713,1.1207678258075016,1.1917147275342592,1.4727005367337667,2.758314856415611,3,0,0,1
symmetric_log,ssp5-8.5,2050,0.3165073540735841,1.009092924102532,1.0898828645680014,1.1073965770370222,1.1488926011091498,1.233569550967565,1.550281733708206,2.9449856012852464,7,0,0,1
symmetric_log,ssp5-8.5,2055,0.2998163700451765,1.0156868297831962,1.1072086817392304,1.1266790447774713,1.1762605510200548,1.2974850538173146,1.7854504112663714,3.0825285770538624,9,0,0,1
symmetric_log,ssp5-8.5,2060,0.28695173228265203,1.0275292842678567,1.1228757095589001,1.144531803873163,1.2005462142493637,1.3448406800714867,2.1064762513707738,3.318679147453038,13,0,0,1
symmetric_log,ssp5-8.5,2065,0.2766282507694299,1.032832739670091,1.1400287500063016,1.1615167882932156,1.2361926488697805,1.4055655257149533,2.367278376322071,3.686170981933754,15,0,0,1
symmetric_log,ssp5-8.5,2070,0.2680944226154261,1.0368264152107627,1.1597764536535118,1.186213828613321,1.2803596397890151,1.4558893109598614,2.5551739405387806,4.768648364627723,18,0,0,1
symmetric_log,ssp5-8.5,2075,0.26087773109487916,1.040672147578603,1.1804789438289243,1.2110212658694173,1.35099983426527,1.5668672885857484,2.695573185736247,5.868277017248031,24,1,0,1
symmetric_log,ssp5-8.5,2080,0.2546642131315358,1.0439923434364686,1.2015214534952814,1.2383963739917103,1.4198972711130904,1.6712897404687639,2.910278942366964,6.706467357154304,31,2,0,1
symmetric_log,ssp5-8.5,2085,0.2492359935117355,1.0473199298752647,1.2235954543245386,1.266660187191964,1.486777148830234,1.7717038826849743,3.5373329765321695,7.345292298207569,38,3,0,1
symmetric_log,ssp5-8.5,2090,0.24443647588626344,1.0499691256840276,1.248168305265006,1.3001768067318853,1.5537872861953845,1.8727463786726144,3.813830609756448,7.822038128493295,48,4,0,1
symmetric_log,ssp5-8.5,2095,0.24014980035198574,1.0522843175353758,1.2737175963754026,1.3340331200084592,1.6193838271878342,1.9518354892903247,3.9245631921244883,8.138654539982413,54,4,0,1
symmetric_log,ssp5-8.5,2100,0.23628813727283,1.0546414294627482,1.2979901609768072,1.369302792818504,1.6816002007955568,1.9996465097480374,3.9918832258214634,8.350352455749249,60,4,0,1
baseline_floor_1e-4,ssp2-4.5,2025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0
baseline_floor_1e-4,ssp2-4.5,2030,0.9700568180987236,1.0000001688971616,1.0064949802926733,1.0093599587207591,1.019856248465318,1.0367327392737784,1.077905274082242,1.3166182808272289,0,0,0,0
baseline_floor_1e-4,ssp2-4.5,2035,0.9442699469504887,1.0000015443399923,1.01290897223723,1.0187264120830133,1.0404445845000991,1.0779724597965719,1.1544634526949393,1.6346303034849847,0,0,0,0
baseline_floor_1e-4,ssp2-4.5,2040,0.9206842986610622,1.000002779774802,1.019484940878018,1.0281452101106572,1.0615683697493437,1.1170135479775052,1.2410558215906924,1.9543339876173085,0,0,0,0
