cell_id,lat_idx,lon_idx,lat_center,lon_center,state_abbr,source_uri,ssp2-4.5_baseline_available,ssp2-4.5_future_nonnull_count,ssp5-8.5_baseline_available,ssp5-8.5_future_nonnull_count
260225,180,1025,45.0,-103.75,SD,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_260225_SD_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
260267,180,1067,45.0,-93.25,MN,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_260267_MN_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
260270,180,1070,45.0,-92.5,WI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_260270_WI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
260277,180,1077,45.0,-90.75,WI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_260277_WI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
260279,180,1079,45.0,-90.25,WI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_260279_WI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
261664,181,1024,44.75,-104.0,SD,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_261664_SD_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
261668,181,1028,44.75,-103.0,SD,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_261668_SD_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
261704,181,1064,44.75,-94.0,MN,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_261704_MN_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
261715,181,1075,44.75,-91.25,WI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_261715_WI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
263065,182,985,44.5,-113.75,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_263065_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
263085,182,1005,44.5,-108.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_263085_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
263089,182,1009,44.5,-107.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_263089_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
263181,182,1101,44.5,-84.75,MI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_263181_MI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
264506,183,986,44.25,-113.5,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_264506_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
264524,183,1004,44.25,-109.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_264524_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
264525,183,1005,44.25,-108.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_264525_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
264534,183,1014,44.25,-106.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_264534_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
264537,183,1017,44.25,-105.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_264537_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
264569,183,1049,44.25,-97.75,SD,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_264569_SD_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
264570,183,1050,44.25,-97.5,SD,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_264570_SD_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
264609,183,1089,44.25,-87.75,WI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_264609_WI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
265969,184,1009,44.0,-107.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_265969_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
265974,184,1014,44.0,-106.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_265974_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
265975,184,1015,44.0,-106.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_265975_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
265976,184,1016,44.0,-106.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_265976_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
265978,184,1018,44.0,-105.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_265978_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
265979,184,1019,44.0,-105.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_265979_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
265981,184,1021,44.0,-104.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_265981_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
266009,184,1049,44.0,-97.75,SD,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_266009_SD_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
266024,184,1064,44.0,-94.0,MN,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_266024_MN_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
266046,184,1086,44.0,-88.5,WI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_266046_WI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
267357,185,957,43.75,-120.75,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267357_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
267358,185,958,43.75,-120.5,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267358_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
267371,185,971,43.75,-117.25,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267371_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
267389,185,989,43.75,-112.75,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267389_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
267390,185,990,43.75,-112.5,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267390_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
267391,185,991,43.75,-112.25,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267391_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
267407,185,1007,43.75,-108.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267407_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
267409,185,1009,43.75,-107.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267409_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
267413,185,1013,43.75,-106.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267413_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
267414,185,1014,43.75,-106.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267414_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
267416,185,1016,43.75,-106.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267416_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
267417,185,1017,43.75,-105.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267417_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
267420,185,1020,43.75,-105.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267420_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
267422,185,1022,43.75,-104.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267422_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
267428,185,1028,43.75,-103.0,SD,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267428_SD_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
267433,185,1033,43.75,-101.75,SD,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267433_SD_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
267444,185,1044,43.75,-99.0,SD,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267444_SD_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
267445,185,1045,43.75,-98.75,SD,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267445_SD_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
267446,185,1046,43.75,-98.5,SD,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267446_SD_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
267469,185,1069,43.75,-92.75,MN,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267469_MN_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
267504,185,1104,43.75,-84.0,MI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_267504_MI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
268805,186,965,43.5,-118.75,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_268805_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
268810,186,970,43.5,-117.5,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_268810_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
268828,186,988,43.5,-113.0,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_268828_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
268844,186,1004,43.5,-109.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_268844_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
268854,186,1014,43.5,-106.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_268854_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
268855,186,1015,43.5,-106.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_268855_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
268856,186,1016,43.5,-106.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_268856_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
268857,186,1017,43.5,-105.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_268857_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
268858,186,1018,43.5,-105.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_268858_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
268860,186,1020,43.5,-105.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_268860_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
268861,186,1021,43.5,-104.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_268861_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
268862,186,1022,43.5,-104.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_268862_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
268863,186,1023,43.5,-104.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_268863_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
268884,186,1044,43.5,-99.0,SD,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_268884_SD_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
270249,187,969,43.25,-117.75,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270249_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
270252,187,972,43.25,-117.0,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270252_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
270257,187,977,43.25,-115.75,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270257_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
270263,187,983,43.25,-114.25,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270263_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
270267,187,987,43.25,-113.25,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270267_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
270268,187,988,43.25,-113.0,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270268_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
270269,187,989,43.25,-112.75,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270269_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
270285,187,1005,43.25,-108.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270285_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
270292,187,1012,43.25,-107.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270292_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
270293,187,1013,43.25,-106.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270293_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
270295,187,1015,43.25,-106.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270295_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
270297,187,1017,43.25,-105.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270297_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
270299,187,1019,43.25,-105.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270299_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
270301,187,1021,43.25,-104.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270301_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
270304,187,1024,43.25,-104.0,SD,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270304_SD_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
270354,187,1074,43.25,-91.5,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270354_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
270355,187,1075,43.25,-91.25,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270355_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
270389,187,1109,43.25,-82.75,MI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_270389_MI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
271678,188,958,43.0,-120.5,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271678_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271679,188,959,43.0,-120.25,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271679_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271680,188,960,43.0,-120.0,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271680_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271681,188,961,43.0,-119.75,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271681_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271682,188,962,43.0,-119.5,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271682_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271687,188,967,43.0,-118.25,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271687_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271688,188,968,43.0,-118.0,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271688_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271695,188,975,43.0,-116.25,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271695_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271705,188,985,43.0,-113.75,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271705_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271707,188,987,43.0,-113.25,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271707_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271708,188,988,43.0,-113.0,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271708_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271728,188,1008,43.0,-108.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271728_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271729,188,1009,43.0,-107.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271729_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271731,188,1011,43.0,-107.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271731_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271732,188,1012,43.0,-107.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271732_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271733,188,1013,43.0,-106.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271733_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271735,188,1015,43.0,-106.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271735_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271736,188,1016,43.0,-106.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271736_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271737,188,1017,43.0,-105.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271737_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271738,188,1018,43.0,-105.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271738_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271739,188,1019,43.0,-105.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271739_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271741,188,1021,43.0,-104.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271741_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
271762,188,1042,43.0,-99.5,SD,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271762_SD_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
271808,188,1088,43.0,-88.0,WI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271808_WI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
271824,188,1104,43.0,-84.0,MI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271824_MI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
271865,188,1145,43.0,-73.75,NY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_271865_NY_NYISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
273122,189,962,42.75,-119.5,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_273122_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
273127,189,967,42.75,-118.25,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_273127_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
273129,189,969,42.75,-117.75,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_273129_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
273130,189,970,42.75,-117.5,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_273130_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
273139,189,979,42.75,-115.25,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_273139_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
273140,189,980,42.75,-115.0,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_273140_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
273143,189,983,42.75,-114.25,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_273143_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
273167,189,1007,42.75,-108.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_273167_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
273168,189,1008,42.75,-108.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_273168_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
273169,189,1009,42.75,-107.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_273169_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
273173,189,1013,42.75,-106.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_273173_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
273194,189,1034,42.75,-101.5,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_273194_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
273196,189,1036,42.75,-101.0,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_273196_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
273293,189,1133,42.75,-76.75,NY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_273293_NY_NYISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
274562,190,962,42.5,-119.5,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274562_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274563,190,963,42.5,-119.25,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274563_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274564,190,964,42.5,-119.0,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274564_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274568,190,968,42.5,-118.0,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274568_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274569,190,969,42.5,-117.75,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274569_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274570,190,970,42.5,-117.5,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274570_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274571,190,971,42.5,-117.25,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274571_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274574,190,974,42.5,-116.5,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274574_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274575,190,975,42.5,-116.25,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274575_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274579,190,979,42.5,-115.25,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274579_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274580,190,980,42.5,-115.0,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274580_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274601,190,1001,42.5,-109.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274601_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274602,190,1002,42.5,-109.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274602_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274609,190,1009,42.5,-107.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274609_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274610,190,1010,42.5,-107.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274610_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274611,190,1011,42.5,-107.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274611_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
274624,190,1024,42.5,-104.0,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274624_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
274625,190,1025,42.5,-103.75,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274625_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
274631,190,1031,42.5,-102.25,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274631_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
274632,190,1032,42.5,-102.0,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274632_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
274633,190,1033,42.5,-101.75,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274633_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
274635,190,1035,42.5,-101.25,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274635_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
274636,190,1036,42.5,-101.0,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274636_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
